cellName,origCellName,destCellName,length,streamOrig,streamDest,boolean bi-directional
C141973259018594013633,C141973259018594013632,C141973259018594013635,1.0607,W,S,true
C141973259018594013635,C141973259018594013634,C141973259018594013637,1.0607,W,S,true
C141973259018594013637,C141973259018594013636,C141973259018594013639,1.0607,W,S,true
C141973259018594013639,C141973259018594013638,C1419732590185940136311,1.0607,W,S,true
C1419732590185940136311,C1419732590185940136310,C1419732590185940136313,1.0607,W,S,true
C1419732590185940136313,C1419732590185940136312,C1419732590185940136315,1.0607,W,S,true
C141973259014197325942,C141973259014197325940,C141973259014197325944,1.5,W,E,true
C141973259014197325943,C141973259014197325941,C141973259014197325945,1.5,W,E,true
C141973259014197325944,C141973259014197325942,C141973259014197325946,1.5,W,E,true
C141973259014197325945,C141973259014197325943,C141973259014197325947,1.5,W,E,true
C141973259014197325946,C141973259014197325944,C141973259014197325948,1.5,W,E,true
C141973259014197325947,C141973259014197325945,C141973259014197325949,1.5,W,E,true
C141973259014197325943,C141973259014197325941,C141973259014197325942,1.0607,W,S,true
C141973259014197325945,C141973259014197325943,C141973259014197325944,1.0607,W,S,true
C141973259014197325947,C141973259014197325945,C141973259014197325946,1.0607,W,S,true
C141973259014197325949,C141973259014197325947,C141973259014197325948,1.0607,W,S,true
C141973259014197325942,C141973259014197325940,C141973259014197325943,1.0607,W,N,true
C141973259014197325944,C141973259014197325942,C141973259014197325945,1.0607,W,N,true
C141973259014197325946,C141973259014197325944,C141973259014197325947,1.0607,W,N,true
C141973259014197325948,C141973259014197325946,C141973259014197325949,1.0607,W,N,true
C141973259014197325940,C141973259014197325941,C141973259014197325942,1.0607,W,N,true
C141973259014197325942,C141973259014197325943,C141973259014197325944,1.0607,W,N,true
C141973259014197325944,C141973259014197325945,C141973259014197325946,1.0607,W,N,true
C141973259014197325946,C141973259014197325947,C141973259014197325948,1.0607,W,N,true
C141973259014197325941,C141973259014197325940,C141973259014197325943,1.0607,W,S,true
C141973259014197325943,C141973259014197325942,C141973259014197325945,1.0607,W,S,true
C141973259014197325945,C141973259014197325944,C141973259014197325947,1.0607,W,S,true
C141973259014197325947,C141973259014197325946,C141973259014197325949,1.0607,W,S,true
C141973259018594013631,C141973259018594013633,C141973259014197325941,1.5,W,E,true
C141973259018594013630,C141973259018594013632,C141973259014197325940,1.5,W,E,true
C141973259014197325940,C141973259018594013630,C141973259014197325941,1.0607,W,N,true
C141973259014197325941,C141973259018594013631,C141973259014197325940,1.0607,W,S,true
C141973259018594013630,C141973259018594013631,C141973259014197325940,1.0607,N,E,true
C141973259018594013631,C141973259018594013630,C141973259014197325941,1.0607,S,E,true
C1419732590185940136315,none,C1419732590185940136313,MIN,W,E,true
C1419732590185940136314,none,C1419732590185940136312,MIN,W,E,true
C141973259014197325949,C141973259014197325947,none,MIN,W,E,true
C141973259014197325948,C141973259014197325946,none,MIN,W,E,true
C185940136318594013712,C185940136318594013710,C185940136318594013714,1.5,W,E,true
C185940136318594013713,C185940136318594013711,C185940136318594013715,1.5,W,E,true
C185940136318594013714,C185940136318594013712,C185940136318594013716,1.5,W,E,true
C185940136318594013715,C185940136318594013713,C185940136318594013717,1.5,W,E,true
C185940136318594013716,C185940136318594013714,C185940136318594013718,1.5,W,E,true
C185940136318594013717,C185940136318594013715,C185940136318594013719,1.5,W,E,true
C185940136318594013713,C185940136318594013711,C185940136318594013712,1.0607,W,S,true
C185940136318594013715,C185940136318594013713,C185940136318594013714,1.0607,W,S,true
C185940136318594013717,C185940136318594013715,C185940136318594013716,1.0607,W,S,true
C185940136318594013719,C185940136318594013717,C185940136318594013718,1.0607,W,S,true
C185940136318594013712,C185940136318594013710,C185940136318594013713,1.0607,W,N,true
C185940136318594013714,C185940136318594013712,C185940136318594013715,1.0607,W,N,true
C185940136318594013716,C185940136318594013714,C185940136318594013717,1.0607,W,N,true
C185940136318594013718,C185940136318594013716,C185940136318594013719,1.0607,W,N,true
C185940136318594013710,C185940136318594013711,C185940136318594013712,1.0607,W,N,true
C185940136318594013712,C185940136318594013713,C185940136318594013714,1.0607,W,N,true
C185940136318594013714,C185940136318594013715,C185940136318594013716,1.0607,W,N,true
C185940136318594013716,C185940136318594013717,C185940136318594013718,1.0607,W,N,true
C185940136318594013711,C185940136318594013710,C185940136318594013713,1.0607,W,S,true
C185940136318594013713,C185940136318594013712,C185940136318594013715,1.0607,W,S,true
C185940136318594013715,C185940136318594013714,C185940136318594013717,1.0607,W,S,true
C185940136318594013717,C185940136318594013716,C185940136318594013719,1.0607,W,S,true
C141973259418594013712,C141973259418594013710,C141973259418594013714,1.5,W,E,true
C141973259418594013713,C141973259418594013711,C141973259418594013715,1.5,W,E,true
C141973259418594013714,C141973259418594013712,C141973259418594013716,1.5,W,E,true
C141973259418594013715,C141973259418594013713,C141973259418594013717,1.5,W,E,true
C141973259418594013716,C141973259418594013714,C141973259418594013718,1.5,W,E,true
C141973259418594013717,C141973259418594013715,C141973259418594013719,1.5,W,E,true
C141973259418594013718,C141973259418594013716,C1419732594185940137110,1.5,W,E,true
C141973259418594013719,C141973259418594013717,C1419732594185940137111,1.5,W,E,true
C1419732594185940137110,C141973259418594013718,C1419732594185940137112,1.5,W,E,true
C1419732594185940137111,C141973259418594013719,C1419732594185940137113,1.5,W,E,true
C1419732594185940137112,C1419732594185940137110,C1419732594185940137114,1.5,W,E,true
C1419732594185940137113,C1419732594185940137111,C1419732594185940137115,1.5,W,E,true
C1419732594185940137114,C1419732594185940137112,C1419732594185940137116,1.5,W,E,true
C1419732594185940137115,C1419732594185940137113,C1419732594185940137117,1.5,W,E,true
C141973259418594013713,C141973259418594013711,C141973259418594013712,1.0607,W,S,true
C141973259418594013715,C141973259418594013713,C141973259418594013714,1.0607,W,S,true
C141973259418594013717,C141973259418594013715,C141973259418594013716,1.0607,W,S,true
C141973259418594013719,C141973259418594013717,C141973259418594013718,1.0607,W,S,true
C1419732594185940137111,C141973259418594013719,C1419732594185940137110,1.0607,W,S,true
C1419732594185940137113,C1419732594185940137111,C1419732594185940137112,1.0607,W,S,true
C1419732594185940137115,C1419732594185940137113,C1419732594185940137114,1.0607,W,S,true
C1419732594185940137117,C1419732594185940137115,C1419732594185940137116,1.0607,W,S,true
C141973259418594013712,C141973259418594013710,C141973259418594013713,1.0607,W,N,true
C141973259418594013714,C141973259418594013712,C141973259418594013715,1.0607,W,N,true
C141973259418594013716,C141973259418594013714,C141973259418594013717,1.0607,W,N,true
C141973259418594013718,C141973259418594013716,C141973259418594013719,1.0607,W,N,true
C1419732594185940137110,C141973259418594013718,C1419732594185940137111,1.0607,W,N,true
C1419732594185940137112,C1419732594185940137110,C1419732594185940137113,1.0607,W,N,true
C1419732594185940137114,C1419732594185940137112,C1419732594185940137115,1.0607,W,N,true
C1419732594185940137116,C1419732594185940137114,C1419732594185940137117,1.0607,W,N,true
C141973259418594013710,C141973259418594013711,C141973259418594013712,1.0607,W,N,true
C141973259418594013712,C141973259418594013713,C141973259418594013714,1.0607,W,N,true
C141973259418594013714,C141973259418594013715,C141973259418594013716,1.0607,W,N,true
C141973259418594013716,C141973259418594013717,C141973259418594013718,1.0607,W,N,true
C141973259418594013718,C141973259418594013719,C1419732594185940137110,1.0607,W,N,true
C1419732594185940137110,C1419732594185940137111,C1419732594185940137112,1.0607,W,N,true
C1419732594185940137112,C1419732594185940137113,C1419732594185940137114,1.0607,W,N,true
C1419732594185940137114,C1419732594185940137115,C1419732594185940137116,1.0607,W,N,true
C141973259418594013711,C141973259418594013710,C141973259418594013713,1.0607,W,S,true
C141973259418594013713,C141973259418594013712,C141973259418594013715,1.0607,W,S,true
C141973259418594013715,C141973259418594013714,C141973259418594013717,1.0607,W,S,true
C141973259418594013717,C141973259418594013716,C141973259418594013719,1.0607,W,S,true
C141973259418594013719,C141973259418594013718,C1419732594185940137111,1.0607,W,S,true
C1419732594185940137111,C1419732594185940137110,C1419732594185940137113,1.0607,W,S,true
C1419732594185940137113,C1419732594185940137112,C1419732594185940137115,1.0607,W,S,true
C1419732594185940137115,C1419732594185940137114,C1419732594185940137117,1.0607,W,S,true
C185940136318594013719,C185940136318594013717,C1419732594185940137117,1.5,W,E,true
C185940136318594013718,C185940136318594013716,C1419732594185940137116,1.5,W,E,true
C1419732594185940137116,C185940136318594013718,C1419732594185940137117,1.0607,W,N,true
C1419732594185940137117,C185940136318594013719,C1419732594185940137116,1.0607,W,S,true
C185940136318594013719,C185940136318594013718,C1419732594185940137116,1.0607,N,E,true
C185940136318594013719,C185940136318594013718,C1419732594185940137116,1.0607,S,E,true
C185940136318594013710,none,C185940136318594013712,MIN,W,E,true
C185940136318594013711,none,C185940136318594013713,MIN,W,E,true
C141973259418594013710,C141973259418594013712,none,MIN,W,E,true
C141973259418594013711,C141973259418594013713,none,MIN,W,E,true
C185940136318594013842,C185940136318594013840,C185940136318594013844,1.5,W,E,true
C185940136318594013843,C185940136318594013841,C185940136318594013845,1.5,W,E,true
C185940136318594013844,C185940136318594013842,C185940136318594013846,1.5,W,E,true
C185940136318594013845,C185940136318594013843,C185940136318594013847,1.5,W,E,true
C185940136318594013846,C185940136318594013844,C185940136318594013848,1.5,W,E,true
C185940136318594013847,C185940136318594013845,C185940136318594013849,1.5,W,E,true
C185940136318594013843,C185940136318594013841,C185940136318594013842,1.0607,W,S,true
C185940136318594013845,C185940136318594013843,C185940136318594013844,1.0607,W,S,true
C185940136318594013847,C185940136318594013845,C185940136318594013846,1.0607,W,S,true
C185940136318594013849,C185940136318594013847,C185940136318594013848,1.0607,W,S,true
C185940136318594013842,C185940136318594013840,C185940136318594013843,1.0607,W,N,true
C185940136318594013844,C185940136318594013842,C185940136318594013845,1.0607,W,N,true
C185940136318594013846,C185940136318594013844,C185940136318594013847,1.0607,W,N,true
C185940136318594013848,C185940136318594013846,C185940136318594013849,1.0607,W,N,true
C185940136318594013840,C185940136318594013841,C185940136318594013842,1.0607,W,N,true
C185940136318594013842,C185940136318594013843,C185940136318594013844,1.0607,W,N,true
C185940136318594013844,C185940136318594013845,C185940136318594013846,1.0607,W,N,true
C185940136318594013846,C185940136318594013847,C185940136318594013848,1.0607,W,N,true
C185940136318594013841,C185940136318594013840,C185940136318594013843,1.0607,W,S,true
C185940136318594013843,C185940136318594013842,C185940136318594013845,1.0607,W,S,true
C185940136318594013845,C185940136318594013844,C185940136318594013847,1.0607,W,S,true
C185940136318594013847,C185940136318594013846,C185940136318594013849,1.0607,W,S,true
C185940137918594013842,C185940137918594013840,C185940137918594013844,1.5,W,E,true
C185940137918594013843,C185940137918594013841,C185940137918594013845,1.5,W,E,true
C185940137918594013844,C185940137918594013842,C185940137918594013846,1.5,W,E,true
C185940137918594013845,C185940137918594013843,C185940137918594013847,1.5,W,E,true
C185940137918594013846,C185940137918594013844,C185940137918594013848,1.5,W,E,true
C185940137918594013847,C185940137918594013845,C185940137918594013849,1.5,W,E,true
C185940137918594013848,C185940137918594013846,C1859401379185940138410,1.5,W,E,true
C185940137918594013849,C185940137918594013847,C1859401379185940138411,1.5,W,E,true
C1859401379185940138410,C185940137918594013848,C1859401379185940138412,1.5,W,E,true
C1859401379185940138411,C185940137918594013849,C1859401379185940138413,1.5,W,E,true
C185940137918594013843,C185940137918594013841,C185940137918594013842,1.0607,W,S,true
C185940137918594013845,C185940137918594013843,C185940137918594013844,1.0607,W,S,true
C185940137918594013847,C185940137918594013845,C185940137918594013846,1.0607,W,S,true
C185940137918594013849,C185940137918594013847,C185940137918594013848,1.0607,W,S,true
C1859401379185940138411,C185940137918594013849,C1859401379185940138410,1.0607,W,S,true
C1859401379185940138413,C1859401379185940138411,C1859401379185940138412,1.0607,W,S,true
C185940137918594013842,C185940137918594013840,C185940137918594013843,1.0607,W,N,true
C185940137918594013844,C185940137918594013842,C185940137918594013845,1.0607,W,N,true
C185940137918594013846,C185940137918594013844,C185940137918594013847,1.0607,W,N,true
C185940137918594013848,C185940137918594013846,C185940137918594013849,1.0607,W,N,true
C1859401379185940138410,C185940137918594013848,C1859401379185940138411,1.0607,W,N,true
C1859401379185940138412,C1859401379185940138410,C1859401379185940138413,1.0607,W,N,true
C185940137918594013840,C185940137918594013841,C185940137918594013842,1.0607,W,N,true
C185940137918594013842,C185940137918594013843,C185940137918594013844,1.0607,W,N,true
C185940137918594013844,C185940137918594013845,C185940137918594013846,1.0607,W,N,true
C185940137918594013846,C185940137918594013847,C185940137918594013848,1.0607,W,N,true
C185940137918594013848,C185940137918594013849,C1859401379185940138410,1.0607,W,N,true
C1859401379185940138410,C1859401379185940138411,C1859401379185940138412,1.0607,W,N,true
C185940137918594013841,C185940137918594013840,C185940137918594013843,1.0607,W,S,true
C185940137918594013843,C185940137918594013842,C185940137918594013845,1.0607,W,S,true
C185940137918594013845,C185940137918594013844,C185940137918594013847,1.0607,W,S,true
C185940137918594013847,C185940137918594013846,C185940137918594013849,1.0607,W,S,true
C185940137918594013849,C185940137918594013848,C1859401379185940138411,1.0607,W,S,true
C1859401379185940138411,C1859401379185940138410,C1859401379185940138413,1.0607,W,S,true
C141973259018594013792,C141973259018594013790,C141973259018594013794,1.5,W,E,true
C141973259018594013793,C141973259018594013791,C141973259018594013795,1.5,W,E,true
C141973259018594013794,C141973259018594013792,C141973259018594013796,1.5,W,E,true
C141973259018594013795,C141973259018594013793,C141973259018594013797,1.5,W,E,true
C141973259018594013796,C141973259018594013794,C141973259018594013798,1.5,W,E,true
C141973259018594013797,C141973259018594013795,C141973259018594013799,1.5,W,E,true
C141973259018594013793,C141973259018594013791,C141973259018594013792,1.0607,W,S,true
C141973259018594013795,C141973259018594013793,C141973259018594013794,1.0607,W,S,true
C141973259018594013797,C141973259018594013795,C141973259018594013796,1.0607,W,S,true
C141973259018594013799,C141973259018594013797,C141973259018594013798,1.0607,W,S,true
C141973259018594013792,C141973259018594013790,C141973259018594013793,1.0607,W,N,true
C141973259018594013794,C141973259018594013792,C141973259018594013795,1.0607,W,N,true
C141973259018594013796,C141973259018594013794,C141973259018594013797,1.0607,W,N,true
C141973259018594013798,C141973259018594013796,C141973259018594013799,1.0607,W,N,true
C141973259018594013790,C141973259018594013791,C141973259018594013792,1.0607,W,N,true
C141973259018594013792,C141973259018594013793,C141973259018594013794,1.0607,W,N,true
C141973259018594013794,C141973259018594013795,C141973259018594013796,1.0607,W,N,true
C141973259018594013796,C141973259018594013797,C141973259018594013798,1.0607,W,N,true
C141973259018594013791,C141973259018594013790,C141973259018594013793,1.0607,W,S,true
C141973259018594013793,C141973259018594013792,C141973259018594013795,1.0607,W,S,true
C141973259018594013795,C141973259018594013794,C141973259018594013797,1.0607,W,S,true
C141973259018594013797,C141973259018594013796,C141973259018594013799,1.0607,W,S,true
C185940136318594013849,C185940136318594013847,C1859401379185940138413,1.5,W,E,true
C185940136318594013848,C185940136318594013846,C1859401379185940138412,1.5,W,E,true
C1859401379185940138412,C185940136318594013848,C1859401379185940138413,1.0607,W,N,true
C1859401379185940138413,C185940136318594013849,C1859401379185940138412,1.0607,W,S,true
C185940136318594013849,C185940136318594013848,C1859401379185940138412,1.0607,N,E,true
C185940136318594013849,C185940136318594013848,C1859401379185940138412,1.0607,S,E,true
C185940137918594013841,C185940137918594013843,C141973259018594013799,1.5,W,E,true
C185940137918594013840,C185940137918594013842,C141973259018594013798,1.5,W,E,true
C141973259018594013798,C185940137918594013840,C141973259018594013799,1.0607,W,N,true
C141973259018594013799,C185940137918594013841,C141973259018594013798,1.0607,W,S,true
C185940137918594013840,C185940137918594013841,C141973259018594013798,1.0607,N,E,true
C185940137918594013841,C185940137918594013840,C141973259018594013799,1.0607,S,E,true
C141973259018594013791,C141973259018594013793,C141973259014197325941,1.5,W,E,true
C141973259018594013790,C141973259018594013792,C141973259014197325940,1.5,W,E,true
C141973259014197325940,C141973259018594013790,C141973259014197325941,1.0607,W,N,true
C141973259014197325941,C141973259018594013791,C141973259014197325940,1.0607,W,S,true
C141973259018594013790,C141973259018594013791,C141973259014197325940,1.0607,N,E,true
C141973259018594013791,C141973259018594013790,C141973259014197325941,1.0607,S,E,true
C185940136318594013840,none,C185940136318594013842,MIN,W,E,true
C185940136318594013841,none,C185940136318594013843,MIN,W,E,true
