cellName,startTime,endTime,percentage
C28782820287828231,0,0,0
C28782820287828232,0,0,0
C28782820287828233,0,0,0
C28782820287828234,0,0,0
C28782820287828235,0,0,0
C28782820287828236,0,0,0
C28782820287828237,0,0,0
C28782820287828238,0,0,0
C28782820287828239,0,0,0
C287828202878282310,0,0,0
C287828202878282311,0,0,0
C287828202878282312,0,0,0
C287828202878282313,0,0,0
C287828202878282314,0,0,0
C287828202878282315,0,0,0
C287828202878282316,0,0,0
C287828202878282317,0,0,0
C24936093318594013860,0,0,0
C24936093318594013861,0,0,0
C24936093318594013862,0,0,0
C24936093318594013863,0,0,0
C229906960818337583670,0,0,0
C229906960818337583671,0,0,0
C229906960818337583672,0,0,0
C229906960818337583673,0,0,0
C229906960818337583674,0,0,0
C229906960818337583675,0,0,0
C2818594418337583680,0,0,0
C2818594418337583681,0,0,0
C2818594414197325870,0,0,0
C2818594414197325871,0,0,0
C141973258718594013790,0,0,0
C141973258718594013791,0,0,0
C141973258718337583680,0,0,0
C141973258718337583681,0,0,0
C141973259018594013630,0,0,0
C141973259018594013631,0,0,0
C141973259018594013632,0,0,0
C141973259018594013633,0,0,0
C141973259018594013634,0,30,90
C141973259018594013635,0,0,0
C141973259018594013636,0,0,0
C141973259018594013637,0,0,0
C141973259018594013638,0,0,0
C141973259018594013639,0,0,0
C1419732590185940136310,0,0,0
C1419732590185940136311,0,0,0
C1419732590185940136312,0,0,0
C1419732590185940136313,0,0,0
C1419732590185940136314,0,0,0
C1419732590185940136315,0,0,0
C141973259014197325940,0,0,0
C141973259014197325941,0,0,0
C141973259014197325942,0,0,0
C141973259014197325943,0,0,0
C141973259014197325944,0,0,0
C141973259014197325945,0,0,0
C141973259014197325946,0,0,0
C141973259014197325947,0,0,0
C141973259014197325948,0,0,0
C141973259014197325949,0,0,0
C141973259018594013790,0,0,0
C141973259018594013791,0,0,0
C141973259018594013792,0,0,0
C141973259018594013793,0,0,0
C141973259018594013794,0,0,0
C141973259018594013795,0,0,0
C141973259018594013796,0,0,0
C141973259018594013797,0,0,0
C141973259018594013798,0,0,0
C141973259018594013799,0,0,0
C141973259418594013710,0,0,0
C141973259418594013711,0,0,0
C141973259418594013712,0,0,0
C141973259418594013713,0,0,0
C141973259418594013714,0,0,0
C141973259418594013715,0,0,0
C141973259418594013716,0,0,0
C141973259418594013717,0,0,0
C141973259418594013718,0,0,0
C141973259418594013719,0,0,0
C1419732594185940137110,0,0,0
C1419732594185940137111,0,0,0
C1419732594185940137112,0,0,0
C1419732594185940137113,0,0,0
C1419732594185940137114,0,0,0
C1419732594185940137115,0,0,0
C1419732594185940137116,0,0,0
C1419732594185940137117,0,0,0
C141973259414197325970,0,0,0
C141973259414197325971,0,0,0
C141973259414197325972,0,0,0
C141973259414197325973,0,0,0
C141973259414197325974,0,0,0
C141973259414197325975,0,0,0
C141973259414197325976,0,0,0
C141973259414197325977,0,0,0
C141973259414197325978,0,0,0
C141973259414197325979,0,0,0
C141973259718594013900,0,0,0
C141973259718594013901,0,0,0
C141973259718594013902,0,0,0
C141973259718594013903,0,0,0
C141973259718594013904,0,0,0
C141973259718594013905,0,0,0
C141973259718594013906,0,0,0
C141973259718594013907,0,0,0
C141973259718594013908,0,0,0
C141973259718594013909,0,0,0
C1419732597185940139010,0,0,0
C1419732597185940139011,0,0,0
C1419732597185940139012,0,0,0
C1419732597185940139013,0,0,0
C1419732597185940139014,0,0,0
C1419732597185940139015,0,0,0
C1419732597185940139016,0,0,0
C1419732597185940139017,0,0,0
C185940136318352034930,0,0,0
C185940136318352034931,0,0,0
C185940136318352034932,0,0,0
C185940136318352034933,0,0,0
C185940136318352034934,0,0,0
C185940136318352034935,0,0,0
C185940136318352034936,0,0,0
C185940136318352034937,0,0,0
C185940136318352034938,0,0,0
C185940136318352034939,0,0,0
C185940136318594013840,0,0,0
C185940136318594013841,0,0,0
C185940136318594013842,0,0,0
C185940136318594013843,0,0,0
C185940136318594013844,0,0,0
C185940136318594013845,0,0,0
C185940136318594013846,0,0,0
C185940136318594013847,0,0,0
C185940136318594013848,0,0,0
C185940136318594013849,0,0,0
C185940136318594013710,0,0,0
C185940136318594013711,0,0,0
C185940136318594013712,0,0,0
C185940136318594013713,0,0,0
C185940136318594013714,0,0,0
C185940136318594013715,0,0,0
C185940136318594013716,0,0,0
C185940136318594013717,0,0,0
C185940136318594013718,0,0,0
C185940136318594013719,0,0,0
C185940137118594013900,0,0,0
C185940137118594013901,0,0,0
C185940137118594013902,0,0,0
C185940137118594013903,0,0,0
C185940137118594013904,0,0,0
C185940137118594013905,0,0,0
C185940137118594013906,0,0,0
C185940137118594013907,0,0,0
C185940137118594013908,0,0,0
C185940137118594013909,0,0,0
C185940137918594013840,0,0,0
C185940137918594013841,0,0,0
C185940137918594013842,0,0,0
C185940137918594013843,0,0,0
C185940137918594013844,0,0,0
C185940137918594013845,0,0,0
C185940137918594013846,0,0,0
C185940137918594013847,0,0,0
C185940137918594013848,0,0,0
C185940137918594013849,0,0,0
C1859401379185940138410,0,0,0
C1859401379185940138411,0,0,0
C1859401379185940138412,0,0,0
C1859401379185940138413,0,0,0
C185940138418594013860,0,0,0
C185940138418594013861,0,0,0
C185940138418594013862,0,0,0
C185940138418594013863,0,0,0
C185940138418594013864,0,0,0
C185940138418594013865,0,0,0
C185940138418594013866,0,0,0
C185940138418594013867,0,0,0
C185940138418594013868,0,0,0
C185940138418594013869,0,0,0
C614739347021370705810,0,0,0
C614739347021370705811,0,0,0
C614739347020392096320,0,0,0
C614739347020392096321,0,0,0
C2818714518337583560,0,0,0
C2818714518337583561,0,0,0
C2818714518337583562,0,0,0
C2818714518337583563,0,0,0
C183375835618337583670,0,0,0
C183375835618337583671,0,0,0
C183375835618337583610,0,0,0
C183375835618337583611,0,0,0
C183375836118337583670,0,0,0
C183375836118337583671,0,0,0
C183375836118337583680,0,0,0
C183375836118337583681,0,0,0
C183375836118337583682,0,0,0
C183375836118337583683,0,0,0
C183375836118337583684,0,0,0
C183375836118337583685,0,0,0
